date,Open,High,Low,Close,All,MA5,MA20,MA60
2015/12/09,142,142,140.5,140.5,26766,29809.8,31608.75,32691.317
2015/12/08,143.5,144,141,142.5,32184,30785.2,31742.9,32587.867
2015/12/07,142,144.5,142,143.5,40379,33582.8,31299.8,32600.15
2015/12/04,141,142.5,140.5,140.5,30877,47252.6,30523.1,32822.417
2015/12/03,141.5,143,141.5,142.5,18843,45709.2,31264.5,32559.5
2015/12/02,144,144,142,142.5,31643,48339,32111.85,32678.317
2015/12/01,140.5,142.5,138.5,142.5,46172,47439.4,34292.85,32518.117
2015/11/30,136.5,139,136,139,108728,42574,33643.1,32149.3
2015/11/27,143,143,139,139,23160,24262.6,29290,30954.533
2015/11/26,141,142.5,140,142.5,31992,23686.6,29524.55,31274.85
2015/11/25,139.5,141,138.5,141,27145,22776.6,28947.65,31692.667
2015/11/24,140,141.5,139.5,139.5,21845,23167.2,28717.7,31932.333
2015/11/23,141,141.5,140,141,17171,24439,28926.65,32458.367
2015/11/20,140.5,141,140,141,20280,27428.6,29287.95,33255.133
2015/11/19,138.5,140.5,138,140.5,27442,27702.4,30056.35,34501
2015/11/18,139.5,140,136.5,137,29098,25509.6,29442.1,35984.067
2015/11/17,138,140,137.5,138.5,28204,25579.8,28888.95,36497.317
2015/11/16,134,135.5,134,135,32119,24603.4,28853.2,36661.6
2015/11/13,137.5,139,136,136,21649,23148.6,28555.2,36815.65
2015/11/12,138.5,139,138,138.5,16478,27959.8,29285.1,37134.333
2015/11/11,140.5,140.5,136.5,137.5,29449,31822.2,31322,37491.55
2015/11/10,141.5,141.5,139,139.5,23322,40985,30751.05,37658.567
2015/11/09,141,143,140.5,142,24845,42956,31392.65,37869.15
2015/11/06,144,144,139,140,45705,42320.2,32518.85,38150.6
2015/11/05,144,144.5,142.5,142.5,35790,38749.4,31791.75,38462.933
2015/11/04,141.5,144.5,141,144.5,75263,35682.2,31593.75,38928.233
2015/11/03,138.5,140,138,139.5,33177,25138.8,30262,38183.417
2015/11/02,138.5,138.5,135.5,137.5,21666,23708.2,30117.25,38276.133
2015/10/30,137,137.5,136,136.5,27851,24254.4,30295.95,38390.683
2015/10/29,139,139.5,136.5,136.5,20454,25813.8,31386.35,38369.433
2015/10/28,137,139,137,138,22546,24754.4,33722.1,38590.617
2015/10/27,138.5,140,137.5,139,26024,23852.2,33828.3,38882.383
2015/10/26,140.5,140.5,139,140,24397,24145.2,34701.9,39050.917
2015/10/23,140,140.5,139,140,35648,24497.6,35129.7,39142.483
2015/10/22,138,138.5,137,137.5,15157,24617.4,34229.3,39118.767
2015/10/21,139.5,140,137.5,138.5,18035,33029.2,34969.35,39589.633
2015/10/20,139,139,137.5,139,27489,33028.2,35665.1,39926.45
2015/10/19,138.5,139,137,138,26159,34761.2,36766.15,40074.983
2015/10/16,137,137.5,136,137.5,36247,39003.2,37454.9,40050
2015/10/15,139,141,139,140,57216,37986.4,36725.6,39770.433
2015/10/14,136.5,137.5,136,136.5,18030,32909.2,35143.2,39278
2015/10/13,138.5,138.5,136,137.5,36154,39028.8,35269.65,39907.95
2015/10/12,137,139,136.5,138.5,47369,37854.4,35108,39925.567
2015/10/08,137,137,135,136,31163,33428.6,35425.3,39524.5
2015/10/07,133.5,135,133,135,31830,37127.8,34622.25,39464.367
2015/10/06,135,135.5,132.5,133,48628,44195.6,34329.35,39509.55
2015/10/05,133,133.5,131.5,132.5,30282,39404,32999.5,39586.5
2015/10/02,132.5,132.5,131.5,132,25240,42046.8,32687.55,39949.133
2015/10/01,131,134,129.5,133.5,49659,43589.4,33277.65,39967.967
2015/09/30,128,131,127,130,67169,37185.6,32913.65,39484.833
2015/09/25,127,127.5,125,127,24670,29743.4,32408.25,38634.183
2015/09/24,127,128,125.5,127,43496,31199.4,33251,38621.8
2015/09/23,127,127.5,124.5,124.5,32953,32402.2,33746.55,38439.533
2015/09/22,130,130,128.5,129,17640,33798.4,35347.75,38646.117
2015/09/21,130,130,128.5,129.5,29958,34602.6,39217.35,39236.583
2015/09/18,129.5,131.5,129,131.5,31950,33724.6,43540.75,39302.267
2015/09/17,130.5,131.5,130,131,49510,31446.4,44937.9,39497.917
2015/09/16,128,130,127.5,129.5,39934,28128.6,44365.45,38982.883
2015/09/15,127.5,128,125.5,126,21661,30884.8,44436.85,38938.35
2015/09/14,128,129,126,127.5,25568,29573,45392.3,39049.533
2015/09/11,125.5,127.5,124,127.5,20559,29653.8,46009.45,39100.283
2015/09/10,127,128,125,125,32921,29948.2,46955,39279.833
2015/09/09,126.5,129,126.5,129,53715,28172.6,47106.8,39185.967
2015/09/08,122.5,123.5,122,123,15102,24838,46507.65,38684.833
2015/09/07,124.5,126,122,122.5,25972,30293.4,48974.8,38957.667
2015/09/04,126.5,127,123.5,125,22031,36511.2,50861.6,39269.467
2015/09/03,127.5,127.5,125,127,24043,40410,51288.75,39520.867
2015/09/02,123,127,123,125.5,37042,46282.8,52023.6,39647.433
2015/09/01,127.5,127.5,124,124,42379,51869.8,51598.45,39788.433
2015/08/31,126,129,123.5,129,57061,62400.4,50808.3,39795.767
2015/08/28,127,127,124.5,125,41525,74273.4,49641.5,39817.417
2015/08/27,125,125,122,124,53407,77947,49567.85,39623.617
2015/08/26,121,124.5,119.5,122.5,64977,74877.8,48704.3,39290.35
2015/08/25,118,124,117.5,123.5,95032,70154.8,46950,38734.6
2015/08/24,120,121,112.5,115,116426,59302.4,43909.65,38094.383
2015/08/21,123,124.5,121,121,59893,43599.4,40258.8,36752.383
2015/08/20,124.5,126,123.5,126,38061,39514.8,39176.35,36151.7
2015/08/19,127.5,127.5,124,125,41362,39094,39093.35,35776.55
2015/08/18,125,126.5,125,126,40770,39168,38258.25,35358.95
2015/08/17,125.5,125.5,123,124,37911,43903,37193.4,35047.583
2015/08/14,128,128.5,125,126,39470,49062.4,36681.35,35097.217
2015/08/13,129,130,127.5,128,35957,47283.2,37499.2,34888.8
2015/08/12,129.5,130,127.5,128.5,41732,47839.8,37561.9,34727.883
2015/08/11,133.5,133.5,130.5,130.5,64445,45201.2,36640.55,34414.217
2015/08/10,131,131,125.5,129,63708,37627.4,34796.05,33745.317
2015/08/07,133,133.5,131.5,133,30574,31630.8,33337.7,33333.683
2015/08/06,136,136,132,134,38740,33526.4,34471.25,33138.483
2015/08/05,135.5,135.5,134,134,28539,33005.6,35136.25,32834.7
2015/08/04,135,136.5,134.5,136.5,26576,33276,35027.8,32698.583
2015/08/03,138.5,138.5,134.5,134.5,33725,34805.8,34732.55,32589.2
2015/07/31,140.5,140.5,137.5,139.5,40052,36742.6,33852.8,32391.9
2015/07/30,136,139,136,138.5,36136,36381,33046.55,32037.833
2015/07/29,135,136,134.5,135.5,29891,36434,32867.75,31895.2
2015/07/28,135,136.5,134,134,34225,35387.8,33640.6,31910.983
2015/07/27,135,135.5,134,134,43409,32437.4,34582.75,32156.517
2015/07/24,138,138,136,137,38244,29289.6,34107.25,32056.4
2015/07/23,137,137.5,136,136,36401,32806.2,34379.5,32139.65
2015/07/22,139,139.5,138,139,24660,32968.2,33489.85,32492.65
2015/07/21,141,141.5,139.5,140.5,19473,32697.2,34119.95,34127.133
2015/07/20,141.5,142,138.5,139,27670,34313.6,34562.9,34585.7
2015/07/17,138,140,138,140,55827,35687.8,34610.05,34801.5
2015/07/16,140,140,135.5,136.5,37211,35171.4,33385.3,34475.617
2015/07/15,139,139.5,138,138.5,23305,38137.2,32889.2,34428
2015/07/14,139.5,140.5,138,138.5,27555,38750.2,32906.3,35320.617
2015/07/13,137,139.5,137,138.5,34541,37373.4,33102.15,35770.067
2015/07/09,134,138,134,136.5,53245,33691.2,33609.1,36387.567
2015/07/08,140.5,141,138,138,52040,27827.6,32802.6,36192.717
2015/07/07,141,142,140.5,140.5,26370,23931.6,31782.45,35722.95
2015/07/06,141,141.5,140.5,140.5,20671,27727.2,32739.05,35848.217
2015/07/03,141.5,142.5,140,142.5,16130,34206.6,33846.45,36279.25
2015/07/02,140.5,142,140.5,141.5,23927,37760.4,35957.95,36802.4
2015/07/01,140,142.5,139,141,32560,41712.8,36256.45,36959.85
2015/06/30,139,140.5,138.5,140.5,45348,38922.4,36299,37238.45
2015/06/29,140.5,141,138.5,138.5,53068,37305.2,35613.2,37128.183
2015/06/26,147,147.5,145.5,146,33899,32358,35790.75,37188.267
2015/06/25,145,147,145,146.5,43689,31300.8,35891.1,37620.783
2015/06/24,144.5,145,143.5,145,18608,28829.4,34899.25,38672.1
2015/06/23,143,145,142.5,144.5,37262,30565.6,34746.45,40980.4
2015/06/22,142,143.5,142,142,28332,27842.6,33698.65,41100.8
2015/06/18,142,143,142,142,28613,28470.6,33386.45,41230.517
2015/06/17,143,143.5,142,142.5,31332,31684,34000.25,41192.567
2015/06/16,143,143,141,142,27289,32840.6,33781.9,41299.567
2015/06/15,144.5,144.5,142.5,143,23647,33710.2,33732.55,41563.233
2015/06/12,144,144.5,142.5,144.5,31472,38081.2,33695.8,42350.1
2015/06/11,141,144,141,143.5,44680,40350.6,33337.75,42754.633
2015/06/10,141,141.5,139.5,139.5,37115,43086.6,33054.25,42625.683
2015/06/09,138.5,140,138,139,31637,41643,32141.6,42765.067
2015/06/08,139.5,140,138.5,138.5,45502,41997.8,31585.4,42775.067
2015/06/05,139.5,140.5,139,140,42819,39223.8,30328.9,42880.133
2015/06/04,142,142.5,140,141,58360,41983.8,29188.6,42946.983
2015/06/03,143.5,144.5,143,143,29897,37493,27364.95,43094.117
2015/06/02,144.5,144.5,143.5,144,33411,36284,26810.5,43118.267
2015/06/01,145.5,146,144,145,31632,32712.2,26518.85,43043.417
2015/05/29,147,147.5,145.5,146,56619,29647,26479.15,43060.2
2015/05/28,147,147.5,146,147,35906,22740.8,26096.05,42602.767
2015/05/27,145.5,147,145,145,23852,23737.4,26170.85,42694.35
2015/05/26,148.5,148.5,146.5,146.5,15552,24360,27140.2,43223.717
2015/05/25,146.5,147.5,145.5,147.5,16306,26510,29241.65,43768.5
2015/05/22,146,147,145,145.5,22088,27831.2,34562.8,44706.667
2015/05/21,146,146.5,144.5,145.5,40889,28275.8,35807.75,44971.717
2015/05/20,146.5,147,146,146.5,26965,27900,35794.2,44850.683
2015/05/19,145.5,147.5,145,146.5,26302,26279.4,36259.65,45590.783
2015/05/18,147,147,145,146.5,22912,25121.6,36662.25,45707.583
2015/05/15,147,147,145,146.5,24311,24613.6,39359.75,45764.6
2015/05/14,148,148.5,146,146,39010,23754,40870.3,45815.05
2015/05/13,147.5,149,147,148,18862,20329.4,42499.35,45554.567
