date,Open,High,Low,Close,All,MA5,MA20,MA60
2016/02/01,59.5,59.6,59.1,59.55,7957,12128.8,16565.15,12136.883
2016/01/30,59.45,59.7,59.2,59.55,13195,12050.2,17255,12096.3
2016/01/29,57.5,59.1,57.25,59,20192,11962.8,17440.25,12074.717
2016/01/28,57.15,57.75,57,57.55,10215,10711.6,16625.1,11836.417
2016/01/27,57.4,57.45,56.95,57.25,9085,10754.8,16476.95,11941.833
2016/01/26,57,57.15,56.7,57,7564,13467.8,16220.55,11945.217
2016/01/25,57,57.8,57,57.55,12758,13573.4,16014.5,11899.533
2016/01/22,56.35,56.6,56,56.55,13936,13620.6,15703.6,11786.517
2016/01/21,56.1,56.3,55.6,55.8,10431,14996.8,15429.2,11694.117
2016/01/20,56.85,56.85,55.6,55.9,22650,15998.8,15270.5,11604.6
2016/01/19,57,57.25,56.65,57.25,8092,13833.4,14394.65,11322.3
2016/01/18,55.9,57.3,55.8,57.1,12994,15739,14206.6,11388.65
2016/01/15,57.1,57.5,56.25,56.7,20817,18000.4,13800.9,11516.75
2016/01/14,56.5,56.7,55.85,56.7,15441,18918.8,13139.85,11304.1
2016/01/13,57,57.5,56.75,57.15,11823,23413.4,12693.65,11238.25
2016/01/12,56.8,57,56.3,56.5,17620,26830.6,12441.55,11116.567
2016/01/11,56.9,56.95,56,56.55,24301,27657.4,12036,10946.233
2016/01/08,57,57.7,56.85,57.45,25409,26177.2,11511.75,10677.617
2016/01/07,58.3,58.3,56.7,57.35,37914,21873.2,11071.15,10493.217
2016/01/06,59.05,59.05,57.9,58.45,28909,15740.8,9978.65,9980.133
2016/01/05,59.5,59.75,58.85,59.05,21754,10750.4,8992.3,9623.033
2016/01/04,60.8,60.95,59.05,59.55,16900,7088.2,8644.85,9551.367
2015/12/31,60.55,60.95,60.5,60.75,3889,5016.2,8551.6,9475.533
2015/12/30,61.15,61.15,60.45,60.55,7252,5928,8660.15,9554.517
2015/12/29,61.4,61.4,60.8,61,3957,5929,8615.2,9571.833
2015/12/28,61.7,61.7,61.4,61.45,3443,6164.2,8837.45,9595.433
2015/12/25,61.2,61.6,61.2,61.6,6540,6341.8,9827.35,9664.133
2015/12/24,61.35,61.65,61.2,61.2,8448,6009.8,9814.2,9754.783
2015/12/23,60.95,61.3,60.8,60.9,7257,5839.4,9823.65,9756.75
2015/12/22,60.7,60.9,60.4,60.8,5133,5691.4,9758.65,9735.35
2015/12/21,60.05,60.75,59.9,60.65,4331,6021,9831.35,9772.35
2015/12/18,60.85,61.25,60.5,60.75,4880,7056.6,9787.35,9867.317
2015/12/17,60.55,61.05,60.35,61.05,7596,8843.8,9813.95,9858.083
2015/12/16,60,60.4,59.7,60.35,6517,10644,9940.2,9897.75
2015/12/15,59.7,60.05,59.35,59.45,6781,12553.4,10362,9847.467
2015/12/14,59.25,59.65,59,59.4,9509,13033.6,10458.8,9949.433
2015/12/11,60.55,60.7,59.8,59.85,13816,14092.8,10653.6,9914.55
2015/12/10,60.4,60.75,59.75,60.55,16597,14336.6,10980.75,9780.183
2015/12/09,61.2,61.35,60.7,60.75,16064,12229.2,10860.95,9576.6
2015/12/08,62.25,62.3,61.2,61.5,9182,10287,10870.8,9441.417
2015/12/07,62.2,63,62.2,62.5,14805,10131,10853.2,9457.983
2015/12/04,61.95,61.95,61.4,61.75,15035,11818.2,10389.05,9611
2015/12/03,61.9,62.55,61.7,62.4,6060,10066.6,10232.3,9521
2015/12/02,62.45,62.75,62.15,62.3,6353,10582,10224,9589.067
2015/12/01,61.7,62.45,61.45,62.4,8402,10502.8,10733.35,9746.4
2015/11/30,60.9,61.2,60.45,61.2,23241,10139.8,10777.65,9731.95
2015/11/27,62.9,62.9,61.8,61.95,6277,6181.8,9856.75,9647.233
2015/11/26,62.3,62.95,62.3,62.8,8637,6008.8,9841.75,9748.017
2015/11/25,61.85,62.1,61.5,61.95,5957,6305.6,9829.5,9919.867
2015/11/24,62.5,62.65,61.85,61.95,6587,8104.8,9784.65,10131.767
2015/11/23,62.6,62.75,62.15,62.6,3451,8530.8,9740.9,10327.267
2015/11/20,62.35,62.5,62.05,62.3,5412,10521.6,10172,10555
2015/11/19,61.95,62.3,61.55,62.3,10121,13511,10935.4,11189.3
2015/11/18,62.35,62.35,61.2,61.4,14953,14327,10832.25,12041.9
2015/11/17,62,62.6,62,62.35,8717,14588.6,10659.1,12259.967
2015/11/16,61.2,61.3,60.6,61.15,13405,14611.2,10449.35,12436.617
2015/11/13,61.8,62.45,61.55,61.6,20359,13034.6,10149.1,12506.1
2015/11/12,62.2,62.4,61.85,62.25,14201,11342.8,9540.35,12330.533
2015/11/11,62.9,63,61.95,62.15,16261,9681.4,9547.55,12324.417
2015/11/10,63.3,63.4,62.85,62.9,8830,9737.2,9090.95,12193.317
2015/11/09,64,64.35,63.6,63.65,5522,9828.8,9023.6,12315.017
2015/11/06,65.4,65.4,63.65,64.1,11900,9689,9620.2,12626.2
2015/11/05,65.65,65.65,65.25,65.4,5894,8504.4,9642.7,12717.8
2015/11/04,64.75,65.6,64.7,65.55,16540,9004,9779.4,12787.4
2015/11/03,63.8,64.4,63.8,64.3,9288,6708,9366.95,12626.433
2015/11/02,63.1,63.4,62.6,63.3,4823,5992.8,9171.2,12864.883
2015/10/30,63.3,63.45,62.8,63.2,5977,7442.8,9308.3,12948.867
2015/10/29,64.1,64.3,63.1,63.3,8392,10383.4,9608.4,13054.283
2015/10/28,64.2,64.25,63.6,63.75,5060,10316.6,9617.1,13176.683
2015/10/27,64.5,64.55,63.95,64.2,5712,11602.6,9662.75,13278.4
2015/10/26,64.5,64.85,64.45,64.55,12073,11364.6,9744.8,13307.6
2015/10/23,66.2,66.5,65.85,65.9,20680,10430,9642.6,13414.333
2015/10/22,65.3,65.6,65.25,65.5,8058,7930.8,8824.9,13361.483
2015/10/21,66.1,66.15,65.4,65.5,11490,9188.2,8920.8,13700.917
2015/10/20,66,66.1,65.8,65.95,4522,8316,8521.3,13841.333
2015/10/19,66,66.2,65.7,65.95,7400,8908.2,8940.15,14115.367
2015/10/16,65.95,66,65.6,65.75,8184,10919,8940.95,14227.4
2015/10/15,65.65,66.35,65.65,66,14345,11752.2,8819.45,14146.95
2015/10/14,65.3,65.3,64.95,65.05,7129,10608.8,8321.3,14038.267
2015/10/13,65.6,65.65,65.15,65.3,7483,10841.2,8362.5,13976.567
2015/10/12,65.05,65.9,65.05,65.55,17454,10419.2,8497.15,13967.35
2015/10/08,65.1,65.3,64.6,64.7,12350,8441.4,8823.75,13824.117
2015/10/07,63.9,64.85,63.9,64.85,8628,8367.2,8688,13778.433
2015/10/06,64.15,64.7,63.85,63.9,8291,8354.8,8763.8,13897.867
2015/10/05,63.8,64,63.25,63.4,5373,7891.2,9138.9,14310.633
2015/10/02,63.35,63.6,63.1,63.25,7565,8287.2,9247,14852.25
2015/10/01,62.6,63.7,62.2,63.6,11979,8780,9776.65,14804.517
2015/09/30,61.45,62.6,61.45,62.4,8566,7249.4,9793.9,14731.133
2015/09/25,62.15,62.35,61.6,62.25,5973,7531.4,10313,14717.667
2015/09/24,62.55,62.85,61.9,62,7353,7036.8,10947.9,14690.4
2015/09/23,63.2,63.2,62.2,62.35,10029,8146,11496.1,14668.783
2015/09/22,63.55,63.95,63.55,63.8,4326,7623.4,11850.4,14569.75
2015/09/21,64.05,64.1,63.2,63.45,9976,7909,13807.6,14690.433
2015/09/18,65,65,64.55,64.85,3500,6790.2,16372.65,14606.217
2015/09/17,64.5,65.15,64.5,65,12899,7680.8,17599.5,14778.033
2015/09/16,63.65,64,63.4,63.9,7416,7136.2,17920.35,14665.1
2015/09/15,63.75,63.85,63.05,63.15,5754,10450.2,18428.25,14629.95
2015/09/14,63.9,64,63.25,63.65,4382,11226.4,18631.8,14722.467
2015/09/11,63.3,63.7,63.05,63.5,7953,12378.8,19104.4,14827.45
2015/09/10,63.8,63.8,63.15,63.45,10176,13946.8,19126.5,14787.55
2015/09/09,62.65,64.15,62.65,64.15,23986,13418.6,19424.3,14762.5
2015/09/08,61.5,61.65,61.1,61.45,9635,12253,19434.65,14425.267
2015/09/07,61.3,62.3,61.1,61.25,10144,12790.8,19822.7,14317.533
2015/09/04,62.15,62.55,61.35,61.35,15793,14551.6,19819,14270.9
2015/09/03,62.35,62.4,61.6,62.15,7535,15127.2,19373.45,14151.967
2015/09/02,61.1,62.3,60.95,62.1,18158,17283.6,20176.45,14333.25
2015/09/01,61.9,62.6,61.5,61.75,12324,17075,19761.65,14182.033
2015/08/31,61.3,62.35,61.2,62.3,18948,23304.2,19760.55,14228.233
2015/08/28,61,61.9,61,61.8,18671,31770,19599.95,14381.867
2015/08/27,60.6,60.65,60,60.15,18317,33643.2,19224.55,14179.8
2015/08/26,59.3,60.5,58.65,60.35,17115,33843,18681.9,13955.567
2015/08/25,57.5,60,57.5,60,43470,33934.8,18750,13801
2015/08/24,59.1,59.1,55.4,57.5,61277,27205.8,17451.95,13158.083
2015/08/21,60.6,60.75,59.8,59.8,28037,17717.2,15809.3,12233.2
2015/08/20,61.25,61.85,60.95,61.4,19316,13788.8,15403.2,11862.683
2015/08/19,62.4,62.5,61.3,61.6,17574,13152,15485.6,11666.033
2015/08/18,63,63.3,62.45,62.55,9825,14475.8,15313,11412.85
2015/08/17,63.3,63.3,62.7,62.9,13834,15990,14989.6,11351.567
2015/08/14,63.45,63.75,63.15,63.3,8395,15237.2,14689.1,11313.65
2015/08/13,63.45,63.9,63.35,63.55,16132,14934.6,14440.7,11299.15
2015/08/12,64.25,64.45,63,63.45,24193,16427.2,13980.6,11171.117
2015/08/11,65.3,65.8,64.4,64.55,17396,13561,13213.95,10821.95
2015/08/10,64.6,64.75,64,64.55,10070,12542.2,12824.6,10725.95
2015/08/07,64.5,65,64.2,64.7,6882,13675.4,13110.8,10833.217
2015/08/06,66,66.05,64.55,65,23595,14531.6,14419.55,10832.95
2015/08/05,65.55,66,65.3,65.7,9862,11305.4,15133.3,10590.683
2015/08/04,65.5,66,65,65.3,12302,13028.4,14875.25,10613.217
2015/08/03,65.9,65.9,64.9,65.25,15736,14069.8,14638.95,10502.167
2015/07/31,66.5,66.55,65.8,66.15,11163,16607.4,14240.05,10409.7
2015/07/30,65.6,66.55,65.55,66.5,7464,18357.8,13898.75,10333.55
2015/07/29,65.9,65.9,65.1,65.4,18477,21057.8,13828.35,10322.367
2015/07/28,65.75,66.3,65.5,65.85,17509,20186.8,13108.85,10103.917
2015/07/27,66.4,66.55,65.55,65.8,28424,17356.4,12811.75,9924.967
2015/07/24,67.05,67.25,66.5,66.75,19915,13236.4,11636.7,9618.983
2015/07/23,67.5,67.85,66.85,67.15,20964,9938.8,11331.4,9561.333
2015/07/22,68.2,68.3,67.7,67.8,14122,7132,10589.35,9432.983
2015/07/21,68.35,68.65,68,68.65,3357,6079.6,10148.6,9639.4
2015/07/20,69,69.2,67.8,68,7824,7330,10546,9988.833
2015/07/17,68.35,68.65,68.3,68.5,3427,8924,10688.85,10046.9
2015/07/16,68.6,68.95,68.2,68.6,6930,14850,10795.45,10037.45
2015/07/15,68.3,68.65,68,68.25,8860,21038,10882.6,10081.367
2015/07/14,68.3,68.7,68.05,68.1,9609,20206.2,10627.2,10087.5
2015/07/13,68,68.1,67.2,68.1,15794,19799.6,10305.3,10190.117
2015/07/09,66.8,67.35,66.1,67.1,33057,18192.4,9882.9,10214.45
2015/07/08,69.2,69.2,67.45,67.5,37870,12448.4,8662.9,9739.45
2015/07/07,69.65,70.1,69.45,69.6,4701,6085.6,7690,9178.2
2015/07/06,69.55,70.05,69.2,69.3,7576,5962.8,7909.2,9176.45
2015/07/03,70,70.2,69.25,70.1,7758,6761,8285.2,9153.433
2015/07/02,70.2,70.25,69.85,70.1,4337,6194,9305.6,9108.45
2015/07/01,69.4,70.3,69.25,70.05,6056,8088.4,9416.1,9093.483
2015/06/30,68.8,69.4,68.8,69.4,4087,8101.8,9356.45,9122.467
2015/06/29,69.35,69.6,68.75,68.8,11567,8345.8,9544.15,9191.367
2015/06/26,70.45,70.45,70.15,70.45,4923,8293.4,9210.55,9125.833
2015/06/25,70,70.65,70,70.45,13809,9445,9253.6,9216.117
2015/06/24,69.6,69.7,69.4,69.65,6123,7795,8853.45,9152.65
2015/06/23,69.55,69.85,69.35,69.55,5307,8305,8923.15,9208.883
2015/06/22,68.75,69.4,68.75,69.35,11305,7994,8776.95,9194.467
2015/06/18,68.45,68.55,68.2,68.4,10681,6367.2,8519.1,9081.033
2015/06/17,68.2,68.75,68.2,68.5,5559,5700.2,8563,9029.567
2015/06/16,68.65,68.65,68.05,68.2,8673,6319.8,8661.3,9011.783
2015/06/15,68.8,69,68.5,68.65,3752,8267.6,8650.15,9075.233
2015/06/12,68.9,69,68.45,68.8,3171,9334.2,8624.7,9322.967
2015/06/11,68.8,68.9,68.4,68.85,7346,11719.2,9047.95,9388.267
2015/06/10,68.55,68.9,68.45,68.65,8657,15883.2,9505.95,9367
2015/06/09,68.5,68.6,68,68.35,18412,15461.2,9416.4,9298.05
2015/06/08,68.3,69.05,68,68.9,9085,12751.4,8948.75,9086.267
2015/06/05,68.5,68.6,68.2,68.45,15096,12502.6,9055.2,9102.1
2015/06/04,69.8,69.9,68.35,68.6,28166,10462.4,8582.35,8966.333
2015/06/03,70.3,70.4,69.9,69.95,6547,5986,7683.45,8621.117
2015/06/02,70.45,70.5,70,70.4,4863,5837.8,7685.8,8562.983
2015/06/01,71.1,71.15,70.25,70.5,7841,6368.6,7782.3,8544.45
2015/05/29,71.7,71.7,71.05,71.1,4895,5277,7658.75,8520.533
2015/05/28,71.75,71.9,71.25,71.5,5784,5527.6,7752.6,8523.25
2015/05/27,70.85,71.3,70.7,71.15,5806,6682.6,7966.65,8536.467
2015/05/26,71.2,71.6,70.8,71,7517,7026.4,8499.15,8584.267
2015/05/25,70.45,70.95,70.3,70.7,2383,7213,8786.45,8846.317
2015/05/22,70.2,70.95,70.2,70.7,6148,7385,9992.65,9048.8
2015/05/21,70.15,70.2,69.75,70.15,11559,8482.6,10901.4,9072.85
2015/05/20,71.25,71.25,70.8,70.8,7525,9472,10888.85,9035.317
2015/05/19,70.4,71.45,70.4,71.3,8450,9340.2,10655.6,9029.8
2015/05/18,70.05,70.3,70,70.25,3243,9462,10711.35,9022.567
2015/05/15,70.3,70.35,69.7,70,11636,11056.2,11010.6,9026.933
2015/05/14,70.85,70.95,70,70.1,16506,9856.8,11217.1,8901.333
2015/05/13,70.7,71.2,70.7,71.1,6866,8593.2,11254.5,8705.833
2015/05/12,70.6,70.85,70.55,70.7,9059,8538.8,11139.05,8930.55
2015/05/11,71,71.2,70.3,70.85,11214,8085.6,10895.85,9056.9
2015/05/08,70.45,70.65,70.45,70.5,5639,6916.8,10564.95,8966.75
2015/05/07,70.8,70.8,70.15,70.45,10188,7143.4,10592.75,8943.767
2015/05/06,70.8,71.4,70.5,71.3,6594,7118.8,10336.3,9103.65
2015/05/05,71.4,71.4,70.9,71.2,6793,9091.2,10178.55,9593.517
2015/05/04,71.45,71.65,70.85,71.6,5370,10385.2,10228.65,10083.7
2015/04/30,71.6,71.8,71.15,71.45,6772,14612.6,10371.2,10335.083
2015/04/29,72.5,72.7,71.6,71.8,10065,18122.8,10414.35,10819.633
2015/04/28,72.85,73.1,72.35,72.6,16456,18371.4,10428.1,10920.45
2015/04/27,73,73.3,72.6,72.75,13263,15652.2,10105.35,10938.6
2015/04/24,71.7,72.85,71.7,72.2,26507,14912.6,9917.05,10885.75
2015/04/23,70.2,71.5,70.15,71.5,24323,11456.8,8813.8,10737.083
2015/04/22,69.3,69.8,69.25,69.65,11308,9745.4,7822.6,10486.933
2015/04/21,69.05,69.3,68.85,68.95,2860,10934.6,7636.85,10357.133
2015/04/20,68.7,69.15,68.55,68.95,9565,11274,7718.45,10429.483
2015/04/17,69.55,69.55,68.9,69.05,9228,10200,7864.2,10372.533
2015/04/16,68.95,69.7,68.9,69.7,15766,9273.6,8333.6,10369.617
2015/04/15,69.25,69.5,68.4,68.65,17254,7359.4,7899.75,10204.917
2015/04/14,69.85,69.85,69.5,69.5,4557,4920.4,7340.55,10136.467
2015/04/13,69.9,69.95,69.65,69.85,4195,4696.8,7338.7,10176.85
2015/04/10,69.7,69.8,69.45,69.65,4596,5416.8,7414.2,10431.65
2015/04/09,69,69.85,68.95,69.1,6195,6141.8,7686.15,10459.833
2015/04/08,69.6,69.6,68.85,69,5059,6429.8,7723.9,10480.167
2015/04/07,69.55,69.7,69.35,69.6,3439,7486,7843.6,10538.817
2015/04/02,68.9,69.75,68.9,69.5,7795,8798.4,7824.6,10666.383
2015/04/01,68.7,68.85,68.5,68.65,8221,9138.8,7622.4,10599.583
2015/03/31,69,69.25,68.8,69.05,7635,8383,7531.65,10567.1
2015/03/30,68.75,68.9,68.55,68.8,10340,7755.8,7402.8,10513.35
2015/03/27,69.4,69.4,68.65,68.75,10001,7206.4,7214.65,10456.867
2015/03/26,69.4,69.7,69.15,69.4,9497,6104.6,7148.3,10377.467
2015/03/25,70.5,70.6,70.1,70.25,4442,6701.2,7835.45,10343.117
2015/03/24,70.55,70.85,70.35,70.5,4499,9536,8339.95,10555.5
2015/03/23,70.55,70.9,70.45,70.75,7593,10054,8494.55,10623.55
2015/03/20,70.65,70.65,70.4,70.55,4492,9749.4,8580.25,10822.933
